State,City,Title,Company,Posted,Location
VA,Arlington,Data Scientist,"CGI Technologies and Solutions, Inc.","May 23, 2023","Arlington, VA"
VA,Arlington,Data Scientist,Deloitte,"April 22, 2023","Arlington, VA"
VA,Alexandria,Data Scientist,Deloitte,"April 22, 2023","Alexandria, VA"
VA,Rosslyn,Data Scientist,Deloitte,"April 22, 2023","Rosslyn, VA"
VA,Springfield,Data Scientist,Accenture,"May 24, 2023","Springfield, VA"
VA,Norfolk,Data Scientist,Old Dominion University,"April 22, 2023","Norfolk, VA"
VA,Herndon,Data Scientist,"Arcfield, Inc.","April 8, 2023","Herndon, VA"
VA,Chantilly,Data Scientist,ManTech,"May 5, 2023","Chantilly, VA"
VA,Herndon,"Data Scientist, Mid",Booz Allen Hamilton,"May 26, 2023","Herndon, VA"
WV,Charleston,Senior Data Scientist,Humana,"May 25, 2023","Charleston, WV"
WV,Morgantown,Senior Data Scientist,Humana,"May 25, 2023","Morgantown, WV"
VA,Richmond,Senior Data Scientist,Humana,"May 25, 2023","Richmond, VA"
VA,Norfolk,Senior Data Scientist,Humana,"May 25, 2023","Norfolk, VA"
WV,Beckley,Senior Data Scientist,Humana,"May 25, 2023","Beckley, WV"
VA,Glen Allen,Senior Data Scientist,Humana,"May 25, 2023","Glen Allen, VA"
VA,Roanoke,Senior Data Scientist,Humana,"May 25, 2023","Roanoke, VA"
WV,Huntington,Senior Data Scientist,Humana,"May 25, 2023","Huntington, WV"
VA,Winchester,Senior Data Scientist,Humana,"May 25, 2023","Winchester, VA"
VA,Chase City,Senior Data Scientist,Humana,"May 25, 2023","Chase City, VA"
VA,Alexandria,Data Scientist -61525Syneren Technologies Corporation,,"May 27, 2023","Alexandria, VA"
VA,Norfolk,Senior Data Scientist/Analyst,H2 Performance Consulting,"May 26, 2023","Norfolk, VA"
VA,Arlington,Senior Data Scientist/Analyst,H2 Performance Consulting,"May 26, 2023","Arlington, VA"
WV,Charleston,Lead NLP Data Scientist,Humana,"June 1, 2023","Charleston, WV"
VA,Glen Allen,Lead NLP Data Scientist,Humana,"June 1, 2023","Glen Allen, VA"
VA,Richmond,Senior Data Scientist,Pearson,"June 3, 2023","Richmond, VA"
VA,Rosslyn,Senior Data Scientist,Deloitte,"June 1, 2023","Rosslyn, VA"
WV,Charleston,Senior Data Scientist,Pearson,"June 3, 2023","Charleston, WV"
VA,Arlington,Senior Data Scientist,General Dynamics Information Technology,"June 2, 2023","Arlington, VA"
VA,Rosslyn,Data Scientist with Polygraph,Deloitte,"May 16, 2023","Rosslyn, VA"
VA,Quantico,"Data Scientist (Mid)Calhoun International, LLC",,"May 12, 2023","Quantico, VA"
VA,Remote (Any State),Senior Data Scientist,CACI International,"May 23, 2023","Remote (Any State), VA"
VA,Richmond,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Richmond, VA"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Charleston, WV"
VA,Richmond,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Richmond, VA"
VA,Alexandria,Defense Data Scientist,"Systems Planning and Analysis, Inc.","May 25, 2023","Alexandria, VA"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Charleston, WV"
VA,Richmond,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Richmond, VA"
VA,Richmond,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Richmond, VA"
VA,Reston,Data Scientist (All Levels)Noblis,,"April 18, 2023","Reston, VA"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Charleston, WV"
VA,McLean,Associate Data Scientist,Steampunk,"May 11, 2023","McLean, VA"
VA,Lorton,Data Scientist Jr,"Systems Planning and Analysis, Inc.","April 19, 2023","Lorton, VA"
VA,Arlington,Data Scientist/Analyst,"SkyePoint Decisions, Inc.","May 18, 2023","Arlington, VA"
VA,Herndon,Data Scientist IINavient,,"June 3, 2023","Herndon, VA"
VA,Charlottesville,Data Scientist Sr.Jacobs,,"May 14, 2023","Charlottesville, VA"
WV,Charleston,Cleared Data Scientist,Guidehouse,"April 6, 2023","Charleston, WV"
VA,Richmond,Cleared Data Scientist,Guidehouse,"April 6, 2023","Richmond, VA"
VA,Winchester,Data Scientist I/IINavy Federal Credit Union,,"June 2, 2023","Winchester, VA"
VA,Merrifield,Data Scientist I/IINavy Federal Credit Union,,"June 2, 2023","Merrifield, VA"
VA,Reston,Senior Data Scientist,Noblis,"April 28, 2023","Reston, VA"
VA,Arlington,Senior Data Scientist,Robert Half,"May 19, 2023","Arlington, VA"
VA,Chantilly,Data Scientist Clearance Required,"AVIAN, Inc.","May 24, 2023","Chantilly, VA"
VA,Newport News,DATA SCIENTIST 2Huntington Ingalls Industries,,"May 23, 2023","Newport News, VA"
VA,Newport News,DATA SCIENTIST 3Huntington Ingalls Industries,,"May 23, 2023","Newport News, VA"
VA,Charlottesville,Education Equity Data Scientist,University of Virginia,"May 17, 2023","Charlottesville, VA"
VA,Sterling,Senior Data Scientist,ManTech,"May 2, 2023","Sterling, VA"
VA,Remote,Remote Data Scientist-10759Shuvel Digital,,"May 8, 2023","Remote, VA"
VA,Arlington,Federal - Data Scientist,Accenture,"May 9, 2023","Arlington, VA"
VA,Herndon,Data Scientist / Developer,Raytheon Technologies,"April 11, 2023","Herndon, VA"
VA,Arlington,"Data Scientist, Senior Consultant",Guidehouse,"April 26, 2023","Arlington, VA"
VA,Norfolk,"Tech Excellence Data Scientist, Junior",Booz Allen Hamilton,"June 2, 2023","Norfolk, VA"
VA,Norfolk,"Tech Excellence Data Scientist, Junior",Booz Allen Hamilton,"June 2, 2023","Norfolk, VA"
VA,Norfolk,"Tech Excellence Data Scientist, Junior",Booz Allen Hamilton,"June 2, 2023","Norfolk, VA"
VA,Arlington,Senior Data Scientist / Analyst,"Falconwood, Inc. Headquarters","May 25, 2023","Arlington, VA"
VA,Chantilly,Cleared Data Scientist (All Levels)Noblis,,"May 27, 2023","Chantilly, VA"
VA,Vienna,Presidents Office (Data Scientist II)System One,,"May 18, 2023","Vienna, VA"
VA,Arlington,Mid Data Scientist / Analyst,"Falconwood, Inc. Headquarters","May 25, 2023","Arlington, VA"
VA,Richmond,Senior Data Scientist (Cleared) Hybrid,"ICF Consulting Group, Inc.","June 1, 2023","Richmond, VA"
VA,Richmond,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Richmond, VA"
WA,Seattle,Data Scientist,HOLLAND AMERICA LINE NV,"May 5, 2023","Seattle, WA"
WA,Seattle,Data Scientist,Yoh Services LLC,"April 12, 2023","Seattle, WA"
WA,Seattle,Data Scientist,TEKsystems,"May 31, 2023","Seattle, WA"
WA,Seattle,Data Scientist,"Stripe, Inc.","May 18, 2023","Seattle, WA"
WA,Seattle,DATA SCIENTISTUniversity of Washington,,"April 6, 2023","Seattle, WA"
WA,Seattle,DATA SCIENTISTUniversity of Washington,,"May 24, 2023","Seattle, WA"
WA,Seattle,Data Scientist,"Climate, LLC","April 28, 2023","Seattle, WA"
WA,Seattle,Data Scientist,Orangetheory Fitness,"May 12, 2023","Seattle, WA"
WA,Seattle,Data Scientists,"Expedia, Inc.","May 9, 2023","Seattle, WA"
DC,Washington,Data Scientist,Office of Disability Employment Policy,"May 24, 2023","Washington, DC"
DC,Washington,Data Scientist,Office of Disability Employment Policy,"May 24, 2023","Washington, DC"
DC,Washington,Data Scientist,Employment and Training Administration,"June 1, 2023","Washington, DC"
WA,Olympia,Data Scientist,Ford Motor Company,"May 13, 2023","Olympia, WA"
DC,Washington,Data Scientist,Ford Motor Company,"May 13, 2023","Washington, DC"
DC,Washington,Data Scientist,Truth Initiative,"April 10, 2023","Washington, DC"
DC,Washington,DATA SCIENTISTSecurities and Exchange Commission,,"May 21, 2023","Washington, DC"
DC,Washington,Data Scientist,"CGI Technologies and Solutions, Inc.","May 24, 2023","Washington, DC"
PA,Ft. Washington,Data Scientist,Noblis,"May 13, 2023","Ft. Washington, PA"
DC,Washington,Data Scientist,Deloitte,"April 22, 2023","Washington, DC"
DC,Washington,Data Scientist,Accenture,"May 24, 2023","Washington, DC"
DC,Washington,DATA SCIENTISTSecurities and Exchange Commission,,"May 26, 2023","Washington, DC"
DC,Washington,DATA SCIENTISTSecurities and Exchange Commission,,"May 26, 2023","Washington, DC"
WA,Seattle,Data Scientist (Data Governance)Fred Hutchinson Cancer Research Center,,"May 26, 2023","Seattle, WA"
DC,Washington,Data Scientist (Data Analyst)Library of Congress,,"May 7, 2023","Washington, DC"
WA,Yakima,Senior Data Scientist,Humana,"May 25, 2023","Yakima, WA"
WA,Vancouver,Senior Data Scientist,Humana,"May 25, 2023","Vancouver, WA"
WA,BELLEVUE,Senior Data Scientist,EDIFECS,"May 18, 2023","BELLEVUE, WA"
WA,Spokane,Senior Data Scientist,Humana,"May 25, 2023","Spokane, WA"
WA,Seattle,Senior Data Scientist,Humana,"May 25, 2023","Seattle, WA"
DC,Washington,Senior Data Scientist,Humana,"May 25, 2023","Washington, DC"
WA,Olympia,Senior Data Scientist,The College Board,"May 30, 2023","Olympia, WA"
DC,Washington DC Area,Senior Data Scientist,H2 Performance Consulting,"April 27, 2023","Washington DC Area, DC"
WA,Renton,Data Scientist Job,PACCAR Inc.,"May 9, 2023","Renton, WA"
WA,Vancouver,Lead NLP Data Scientist,Humana,"June 1, 2023","Vancouver, WA"
DC,Washington,Data Scientist (RDT&E)Amentum,,"April 19, 2023","Washington, DC"
DC,Washington,Lead NLP Data Scientist,Humana,"June 1, 2023","Washington, DC"
DC,Washington,Senior Data Scientist,Pearson,"June 3, 2023","Washington, DC"
DC,Washington,Chief Data Scientist,Commodity Futures Trading Commission,"May 25, 2023","Washington, DC"
DC,Washington,Chief Data Scientist,Commodity Futures Trading Commission,"May 25, 2023","Washington, DC"
WA,Olympia,Senior Data Scientist,Pearson,"June 3, 2023","Olympia, WA"
WA,Tumwater,Data Scientist (Engineer II)The College Board,,"April 30, 2023","Tumwater, WA"
WA,Olympia,Master Data Scientist,HP Inc.,"June 3, 2023","Olympia, WA"
WA,Seattle,"Data Scientist, Product Analytics",Meta,"May 31, 2023","Seattle, WA"
DC,Washington,Senior Data Scientist,Chenega Corporation,"May 25, 2023","Washington, DC"
DC,Washington,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Washington, DC"
WA,Olympia,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Olympia, WA"
WA,Bellevue,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Bellevue, WA"
WA,Olympia,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Olympia, WA"
DC,Washington,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Washington, DC"
D.C.,Washington,Data Scientist IIArdent Eagle Solutions,,"May 27, 2023","Washington, D.C."
WA,Olympia,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Olympia, WA"
WA,Bellevue,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Bellevue, WA"
WA,Seattle,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Seattle, WA"
DC,Washington,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Washington, DC"
WA,Olympia,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Olympia, WA"
WA,Seattle,Sr. Data Scientist,Adobe Inc.,"April 13, 2023","Seattle, WA"
WA,Renton,Data Scientist Job,Paccar Winch Inc.,"May 9, 2023","Renton, WA"
WA,Clyde Hill,Sr. Data Scientist,Smartsheet Inc.,"April 22, 2023","Clyde Hill, WA"
WA,Redmond,Senior Data Scientist,Microsoft Corporation,"May 3, 2023","Redmond, WA"
WA,Olympia,Cleared Data Scientist,Guidehouse,"April 6, 2023","Olympia, WA"
DC,Washington,Cleared Data Scientist,Guidehouse,"April 6, 2023","Washington, DC"
WA,Redmond,HR Data Scientist,Aerojet Rocketdyne,"April 7, 2023","Redmond, WA"
WA,Wedgwood,Senior Data Scientist (Remote)Motorola Solutions,,"April 14, 2023","Wedgwood, WA"
WA,Seattle,Data Scientist ISeattle Children’s Hospital,,"April 28, 2023","Seattle, WA"
WA,Seattle,Mid-Level Data Scientist,"Jack Henry & Associates, Inc.","May 6, 2023","Seattle, WA"
DC,Washington,Jr Data Scientist,Koniag Government Services,"April 15, 2023","Washington, DC"
WA,Seattle,Data Scientist [Multiple Positions Available]Apple Inc.,,"June 1, 2023","Seattle, WA"
WA,Seattle,Data Scientist - Customer Obsession,"Uber Technologies, Inc.","April 27, 2023","Seattle, WA"
WA,Seattle,"AIML - Sr Data Scientist, AIML Data",Apple,"April 5, 2023","Seattle, WA"
WA,Olympia,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Olympia, WA"
DC,Washington,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Washington, DC"
DC,WASHINGTON,Sr. Data Scientist - PHIExelon,,"June 2, 2023","WASHINGTON, DC"
DC,Washington,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Washington, DC"
WA,Olympia,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Olympia, WA"
DC,Washington,Senior Data Scientist (O&M)Amentum,,"April 28, 2023","Washington, DC"
WA,Vancouver,Data Scientist (Data Platforms & Applied Intelligence)Banfield Pet Hospital,,"April 30, 2023","Vancouver, WA"
WA,Olympia,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Olympia, WA"
DC,Washington,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Washington, DC"
WA,Bellevue,Data Scientists & Data/Biz Analysts (Multiple Positions)e,Bay Inc.,"May 17, 2023","Bellevue, WA"
WA,Olympia,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Olympia, WA"
DC,Washington,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Washington, DC"
WA,Olympia,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Olympia, WA"
WA,Seattle,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Seattle, WA"
WA,Olympia,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Olympia, WA"
DC,Washington,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Washington, DC"
DC,Washington,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Washington, DC"
WA,Olympia,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Olympia, WA"
WA,Olympia,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Olympia, WA"
WA,Olympia,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Olympia, WA"
WA,Seattle,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Seattle, WA"
WA,Olympia,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Olympia, WA"
WA,Bellevue,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Bellevue, WA"
WA,Seattle,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Seattle, WA"
DC,Washington,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Washington, DC"
DC,Washington,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Washington, DC"
WA,Olympia,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Olympia, WA"
WA,Olympia,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Olympia, WA"
DC,Washington,Data Scientist (RDT&E)-Mid Level,Amentum,"May 17, 2023","Washington, DC"
DC,Washington,Mid Level Data Scientist (O&M)Amentum,,"May 17, 2023","Washington, DC"
WA,Everett,Engineering Data Scientist - (Experienced or Senior)The Boeing Company,,"May 19, 2023","Everett, WA"
WV,Morgantown,Data Scientist,Keylogic Systems Inc,"June 3, 2023","Morgantown, WV"
WV,Charleston,Data Scientist,Ford Motor Company,"May 13, 2023","Charleston, WV"
WV,Charleston,Senior Data Scientist,Humana,"May 25, 2023","Charleston, WV"
WV,Morgantown,Senior Data Scientist,Humana,"May 25, 2023","Morgantown, WV"
WV,Beckley,Senior Data Scientist,Humana,"May 25, 2023","Beckley, WV"
WV,Huntington,Senior Data Scientist,Humana,"May 25, 2023","Huntington, WV"
WV,Charleston,Lead NLP Data Scientist,Humana,"June 1, 2023","Charleston, WV"
WV,Charleston,Senior Data Scientist,Pearson,"June 3, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Charleston, WV"
WV,Charleston,Cleared Data Scientist,Guidehouse,"April 6, 2023","Charleston, WV"
WV,Charleston,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Charleston, WV"
WV,Charleston,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Charleston, WV"
WV,Charleston,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Charleston, WV"
WV,Charleston,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Charleston, WV"
WV,Charleston,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Charleston, WV"
WV,Charleston,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Charleston, WV"
WV,Charleston,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Charleston, WV"
WV,Morgantown,Data Engineer,Keylogic Systems Inc,"June 3, 2023","Morgantown, WV"
WV,Charleston,Business Intelligence Engineer,Humana,"May 31, 2023","Charleston, WV"
WV,Charleston,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Charleston, WV"
WV,Charleston,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Charleston, WV"
WV,Charleston,Data Analytics Specialist,Cadmus,"April 19, 2023","Charleston, WV"
WV,Charleston,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Charleston, WV"
WI,WAUKESHA,Data Scientist,GENERAC POWER SYSTEMS,"May 6, 2023","WAUKESHA, WI"
WI,Milwaukee,Data Scientist,Milwaukee Brewers,"April 19, 2023","Milwaukee, WI"
WI,Madison,Data Scientist,Ford Motor Company,"May 13, 2023","Madison, WI"
WI,MILWAUKEE,Data Scientist,BRADY WORLDWIDE INC,"May 3, 2023","MILWAUKEE, WI"
WI,MADISON,Senior Data Scientist,THE COLLEGE BOARD,"June 1, 2023","MADISON, WI"
WI,Green Bay,Senior Data Scientist,Humana,"May 25, 2023","Green Bay, WI"
WI,Milwaukee,Senior Data Scientist,Humana,"May 25, 2023","Milwaukee, WI"
WI,Green Bay,Lead NLP Data Scientist,Humana,"June 1, 2023","Green Bay, WI"
WI,MADISON,Data Scientist (Engineer II)THE COLLEGE BOARD,,"June 1, 2023","MADISON, WI"
WI,Madison,Senior Data Scientist,Pearson,"June 3, 2023","Madison, WI"
WI,Madison,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Madison, WI"
